location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_id,latest_count_date
37150,BROADVIEW AVE AT VICTOR AVE,-79.353237413,43.666941584,2,13463929,,34129,2016-07-12
37151,CONWAY AVE AT OAKWOOD AVE,-79.436921993,43.682684447,2,13461410,,41461,2021-03-10
37152,LAWSON RD AT WICHEY RD,-79.14384177,43.789000623,2,13444466,,31491,2014-10-28
37156,ANNETTE ST AT QUEBEC AVE,-79.470823029,43.662542756,2,13464919,2488,39581,2020-01-23
37157,GERRARD ST E AT PEMBROKE ST,-79.373565182,43.660942697,2,13464956,,31587,2014-11-26
37177,CHAPMAN RD AT ROYAL YORK RD,-79.528934738,43.687581527,2,13460740,,31651,2014-12-23
37193,CRENDON DR AT RENFORTH DR (SOUTH INTERSECTION),-79.573547277,43.645096006,2,13467860,,31423,2014-09-22
37196,BAYVIEW AVE AT BYNG AVE,-79.391494815,43.78193243,2,13445813,,31749,2015-01-15
37197,BRANDON AVE AT LANSDOWNE AVE,-79.447293595,43.668810086,2,13463844,,31751,2015-01-15
37198,ROYAL YORK RD AT HAY AVE,-79.499644917,43.61919844,2,13469864,,37905,2018-12-04
37256,GUILDWOOD PKWY AT MORNINGSIDE AVE,-79.179782453,43.753206343,2,13449375,,31799,2014-10-21
37257,CORONATION DR AT MANSE RD,-79.173734444,43.764458978,2,13447796,,31805,2014-10-22
37258,BEECHGROVE DR AT CORONATION DR,-79.158255304,43.766781276,2,13447406,,31815,2014-10-22
37259,GALLOWAY DR AT GUILDWOOD PKWY,-79.18939857,43.7496624,2,13449936,,31819,2014-10-22
37260,DEARHAM WOOD AT GALLOWAY RD,-79.19074655,43.752786191,2,13449468,,31821,2014-10-22
37261,CUMBER AVE AT DEARHAM WOOD AT POPLAR RD,-79.185725611,43.753573751,2,13449344,,31827,2014-10-22
37262,CORONATION DR AT POPLAR RD,-79.189149847,43.761540232,2,13448238,,31829,2014-10-22
37263,GUILDWOOD PKWY AT POPLAR RD,-79.184501668,43.750761959,2,13449750,,31831,2014-10-22
37265,FRENCH AVE AT PRITCHARD AVE,-79.492020351,43.669710431,2,13463793,,31845,2015-03-03
37266,LAUGHTON AVE AT PELHAM AVE,-79.45492533,43.668321754,2,13463936,,31843,2015-03-02
37267,MARIPOSA AVE AT PRITCHARD AVE,-79.490762609,43.669989491,2,13463755,,31847,2015-03-04
37268,PELHAM AVE AT UXBRIDGE AVE,-79.45604289,43.668092452,2,13463976,,31841,2015-02-25
37269,DUNDAS ST E AT REGENT PARK BLVD,,,,,,31849,2015-03-10
37270,MARION ST AT SUNNYSIDE AVE,-79.449160966,43.640635968,2,13468214,,31857,2015-03-06
37271,CANLISH RD AT LAWRENCE AVE E,-79.281442281,43.748178366,2,13450391,,31859,2015-03-11
37272,CHELMSFORD AVE AT DREWRY AVE,-79.43654997,43.782883958,2,13445769,,31861,2015-03-11
37273,SENLAC RD AT YORKVIEW DR,-79.428907513,43.77341028,2,13447004,,31863,2015-03-12
37281,ST JOSEPHS HOSPITAL AT THE QUEENSWAY,-79.451310186,43.639339932,2,13468370,1879,31865,2015-03-04
37282,ST CLARENS AVE AT WALLACE AVE,-79.443334655,43.662567846,2,13464850,,31869,2015-03-26
37283,LISGAR ST AT SUDBURY ST,-79.422853791,43.641238113,2,13468089,,31875,2015-03-30
37305,CALEDONIA RD AT MARCIA AVE,-79.466379262,43.710494606,2,13456653,,31877,2015-03-24
37426,DAN LECKIE WAY AT FORT YORK BLVD,,,,,,31911,2015-04-02
37464,ST CLAIR AVE W AT STOCK YARDS MALL SOUTH,,,,,,31995,2015-04-22
37465,GUNNS RD AT STOCK YARDS MALL NORTH,,,,,,31997,2015-04-22
37499,MARSH RD AT ST CLAIR AVE E,-79.264715076,43.715785669,2,13455306,,32055,2015-04-29
37500,DAVENPORT RD AT FOUNDRY AVE,,,,,,32057,2015-04-29
37501,KIPLING AVE AT LEARMONT DR,-79.556715105,43.690114105,2,13460318,,32061,2015-04-30
37502,HARBORD ST AT MAJOR ST,-79.404823063,43.662494512,2,13464783,,32063,2015-04-16
37503,LANSDOWNE AVE AT LAPPIN AVE,-79.445737875,43.66489673,2,13464495,2420,32067,2015-04-29
37505,BLEECKER ST AT HOWARD ST AND REDROCKET LANE,-79.375421038,43.671279605,2,13463231,,32203,2015-05-06
37515,HOWARD ST AT ONTARIO ST,-79.373729658,43.671328373,2,13463219,,32207,2015-05-07
37592,CLONMORE DR AT WARDEN AVE,-79.273203049,43.693281641,2,13459016,,39385,2019-06-13
37593,STEELES AVE E AT SPLENDID CHINA TOWER WEST DRIVEWAY,-79.305083358,43.824166412,2,30017743,2033,32475,2015-05-23
37594,STEELES AVE E AT SPLENDID CHINA TOWER EAST DRIVEWAY,-79.302300007,43.824797979,2,13441777,,32477,2015-05-23
37595,STEELES AVE AT TURFF AVE,-79.301532729,43.824977642,2,14303965,,32573,2015-05-23
37596,BRAMPTON RD AT THE WESTWAY,-79.560989155,43.684745304,2,13461321,,38765,2019-04-16
37597,MOUTRAY ST AT SHERIDAN AVE,-79.434276826,43.651330737,2,13466631,,32515,2015-06-08
37598,SPRINGVIEW AVE AT WILSON AVE,-79.504635827,43.721600228,2,13454929,,32529,2015-05-19
37599,FIRWOOD CRES AT KIPLING AVE AND CHURCH DRIVEWAY ON THE EAST,-79.54611932,43.666422931,2,13464457,,32543,2015-05-26
37600,ROGERS RD AT SCOTT RD,-79.469146018,43.682323992,2,13461548,,39747,2020-01-22
37601,QUEEN ST W AT TRILLER AVE,-79.443825282,43.639181488,2,13468375,,32683,2015-06-17
37602,EARLSCOURT AVE AT ROGERS RD,-79.450497485,43.684451687,2,13461111,,37285,2018-05-22
37605,# 27 FASKEN DR,,,,,,32587,2015-05-21
37606,# 700 ARROW RD AT TTC YARD,-79.530774944,43.747922272,2,13450944,,32633,2015-05-19
37607,EDENBRIDGE DR AT THE KINGSWAY AND WIMBLETON RD,-79.528000866,43.667129458,2,13464297,,33993,2016-06-02
37609,ASHLEY RD AT THE KINGSWAY,-79.519595706,43.662704787,2,13464986,,32653,2015-06-04
37610,CIVIC RD AT WARDEN AVE,-79.287277996,43.726937235,2,13453769,,32657,2015-05-06
37613,CENTRAL ST AT HILLSIDE AVE,-79.493315482,43.610737121,2,13470157,,32675,2015-06-25
37614,INDIAN RD AT INDIAN ROAD CRES,-79.457205059,43.656568067,2,13465853,,32663,2015-07-07
37699,800 ROYAL YORK RD NORTH OF NORSEMAN ST,,,,,,32677,2015-06-25
37793,COLLEGE ST AT RUSHOLME PARK CRES,-79.429677151,43.652915834,2,13466357,2487,32717,2015-08-11
37811,GLENAYR RD AT STRATHEARN BLVD,-79.418015213,43.690660309,2,13459889,,32735,2015-08-25
37812,HERBERT AVE AT QUEEN ST E,-79.30464477,43.669001309,2,13463446,,32737,2015-08-19
37819,REDPATH AVE AT SOUDAN AVE,-79.391902549,43.705565032,2,13457245,,41435,2021-03-10
37862,CORDOVA AVE AT MABELLE AVE,-79.525508894,43.647203895,2,13467508,,39329,2019-12-17
37863,LAWRENCE AVE E AT WANLESS CRES (EAST INT),-79.389531457,43.727790715,2,13453863,,37965,2018-12-20
37864,DONSIDE DR AT VICTORIA PARK AVE AT MEDHURST RD,-79.292323734,43.700339829,2,13457892,,39259,2019-09-26
37865,COMMONS DR AT SHEPPARD AVE E,-79.320408099,43.775888734,2,13446472,,38637,2019-04-04
37866,CORNELL AVE AND GOLDWIN AVE AT JANE ST,-79.500381596,43.689279649,2,13460334,,39789,2020-01-22
37870,AVONWICK GATE AT CASSANDRA BLVD,-79.321775424,43.753840028,2,13449602,,32821,2015-10-19
37871,ERIE ST AT RUSTIC RD,-79.481210628,43.717423687,2,13455533,,32801,2015-09-29
37872,HARTFIELD CRT AT ROMNEY RD AND ROYAL YORK RD,-79.520996326,43.669222021,2,13463932,,32807,2015-10-05
37873,# 65 SOUTHPORT ST AT SOUTHPORT ST,-79.474587329,43.639982878,2,13468325,,32809,2015-09-24
37874,# 3030 BIRCHMOUNT RD AT BIRCHMOUNT RD (NORTH DRIVEWAY),-79.308986982,43.803903465,2,30053308,,32811,2015-10-13
37875,DONSIDE DR AT PHARMACY AVE,-79.287337035,43.701542895,2,13457683,,32815,2015-10-14
37876,GENNELA SQ AT LITTLES RD AND MORNINGVIEW TRL,-79.202530434,43.81455617,2,13442136,,32817,2015-10-06
37881,DUFFERIN ST AT ROSECLIFFE AVE,-79.445262909,43.683425573,2,13461286,,32819,2015-10-20
37884,BELLWOODS AVE AT MANSFIELD AVE,-79.413799926,43.653422017,2,13466248,,32829,2015-10-20
37885,CHELSEA AVE AT PRINCE RUPERT AVE,-79.453996777,43.657965166,2,13465610,,32831,2015-10-22
37886,BARTON AVE AT BRUNSWICK AVE,-79.408643738,43.668905245,2,13463748,,32835,2015-10-27
37887,BLOOR ST W AT BOTFIELD AVE AND SIX POINTS PLAZA,-79.538161089,43.641203483,2,13468286,,32857,2015-11-12
37890,AYLESWORTH AVE AT MIDLAND AVE,-79.249277032,43.713775059,2,13455590,,38779,2019-05-08
37891,MIDLAND AVE AT WOLFE AVE,-79.25497266,43.727134014,2,13453636,,32861,2015-11-04
37892,MARTIN GROVE RD AT ROYALCREST RD,-79.599302428,43.752300188,2,13450421,,32865,2015-11-04
37911,HANSON ST AT RHODES AVE,-79.323321475,43.679595653,2,13461668,,32875,2015-11-12
37923,DALE AVE AT SCARBOROUGH GOLF CLUB RD AND TILLINGHAST LN,-79.211097278,43.749976537,2,13449941,,32879,2015-11-17
37956,DEERFOOT RD AT ISLINGTON AVE,-79.541404675,43.685222367,2,13461184,,32885,2015-11-09
37967,EUCLID AVE AT MORRISH RD,-79.174792276,43.793643484,2,13443968,,41569,2021-03-16
37968,AUGUSTA AVE AT WALES AVE,-79.401568825,43.653346814,2,13466229,,41013,2020-10-01
37969,MCCOWAN RD AT TRUDELLE ST,-79.239297718,43.740590097,2,13451483,,33009,2015-12-14
37970,GEOFFREY ST AT INDIAN RD,-79.454310699,43.647177874,2,13467366,,32913,2015-12-09
37974,ALNESS ST AT MAGNETIC DR,-79.479337943,43.78255474,2,13445891,,32931,2015-11-19
37975,HOLLYWOOD AVE AT WILLOWDALE AVE,-79.401373262,43.768001128,2,13447772,,32945,2015-11-19
37977,DOWNSVIEW AVE AT JANE ST,-79.507972908,43.718402822,2,13455436,,32949,2015-11-25
37978,HIGHWAY 401 W/B OFF RAMP AT MEADOWVALE RD,-79.167009424,43.801102618,2,13502465,,32963,2015-11-24
37983,BELLAIR ST AT YORKVILLE AVE,-79.391283128,43.671133566,2,13463292,,32967,2015-12-08
37984,GARY DR AT WENDELL AVE,-79.524155253,43.709888548,2,13456865,,32985,2015-12-09
37985,BEDFORD RD AT PEARS AVE AND DESIGNERS WALK LANE,-79.399903063,43.674951747,2,13462688,,32991,2015-12-08
37987,DUPONT ST AT DESIGNERS WALK LANE,-79.401892465,43.675981801,2,14014564,,32993,2015-12-09
37988,RICHMOND ST W AT TECUMSETH ST,-79.40630534,43.645960352,2,13467457,,33001,2015-12-08
37989,CHAMBERS AVE AT ROGERS RD,-79.46546282,43.6823082,2,13461543,,35909,2017-07-06
37990,MARION ST AT SORAUREN AVE,-79.441866913,43.642101024,2,13468015,,33021,2016-01-26
37991,LAKE SHORE BLVD W AT 130M W OF MARINE PARADE DR (PX 2252),-79.4779199993856,43.6293199986838,1,20031731,2252,33025,2015-11-25
37992,HAKIMI AVE AT DRIVEWAY SOUTH OF ASHTONBEE RD,,,,,,33047,2015-11-24
37993,MANIZA RD AT WILSON AVE,-79.462877672,43.731524979,2,13453384,,33055,2016-01-18
37994,HARFLEUR RD AT HUNTINGWOOD DR,-79.299383266,43.791110834,2,13444507,,33059,2016-01-26
37995,BAINBRIDGE AVE AT FAYWOOD BLVD,-79.449693959,43.748106519,2,13450743,,33063,2016-02-04
37996,DYNAMIC DR AT PASSMORE AVE,-79.253467379,43.829938963,2,13441654,,33095,2016-02-03
37997,ANNETTE ST AT INDIAN GRV,-79.462360464,43.663496378,2,13464736,,33099,2016-02-10
37998,COSBURN AVE AT GLEDHILL AVE,-79.313137478,43.697002677,2,13458424,,33113,2016-02-22
37999,GLENCAIRN AVE AT YONGE ST,-79.40085082,43.71833592,2,13455212,,33071,2016-02-03
38000,ROSLIN AVE AT YONGE ST,-79.403349285,43.729430605,2,13453608,,36157,2017-09-23
38001,CRANBROOKE AVE AT YONGE ST,-79.403293991,43.729158086,2,13453668,,36159,2017-09-23
38002,CHISHOLM AVE AT HAMSTEAD AVE,-79.306800268,43.6969642,2,13458413,,33083,2016-02-17
38008,AVENUE RD AT CARIBOU RD,-79.41520033,43.720860078,2,13454853,,35677,2017-04-06
38009,WEDGEWOOD DR AT WILLOWDALE AVE,-79.410798368,43.790204836,2,13444823,,33195,2016-03-30
38010,KINGSMERE RD AT MOORE AVE,-79.383545365,43.69379709,2,13459228,,33205,2016-03-30
38011,AVENUE RD AT OTTER CRES,-79.414542729,43.718028512,2,13455295,,33217,2016-03-23
38012,BRIMLEY RD AT SKAGWAY AVE AND PRIVATE ACC,-79.244573844,43.728386912,2,13453382,,33365,2016-04-04
38013,COSENTINO DR AT MIDLAND AVE,-79.272322251,43.771309051,2,13446984,,33173,2016-03-08
38014,BRIMLEY RD AT HWY 401 EB OFF RAMP (SOUTH SIDE),-79.263938479,43.777227541,2,13446178,,33427,2016-03-21
38015,COSENTINO DR AT PROGRESS AVE,-79.270025362,43.773591886,2,13446658,,33185,2016-03-08
38016,BRIMLEY RD AT HWY 401 NORTH SIDE,-79.264894423,43.779649192,2,13445874,,33197,2016-03-08
38017,JAMES FINLAY WAY AT WILSON AVE (PX 2281),-79.4800819970174,43.7274729976672,2,30040977,2281,33327,2016-03-08
38018,MARTIN GROVE RD AT 43 M S OF RAMPART RD (PX 2379),-79.5904099943284,43.7336350036804,1,10144964,2379,33357,2016-02-29
38019,GRENADIER RD AT SORAUREN AVE,-79.444910605,43.64997484,2,13466869,,33385,2016-04-14
38020,CORPORATE DR AT LEE CENTRE DR (EAST ENT),-79.245901599,43.780776793,2,13445685,,33399,2016-03-21
38021,BOROUGH APPROACH W AT ELLESMERE RD,-79.258129094,43.77076073,2,13447031,,33403,2016-03-21
38022,ELLESMERE RD AT OAKLEY BLVD,-79.268802882,43.768424386,2,13447419,,33405,2016-03-21
38023,ELLESMERE RD AT STONETON DR,-79.249853296,43.772525508,2,13446755,,33411,2016-03-21
38024,PRODUCTION DR AT PROGRESS AVE,-79.238766993,43.780742082,2,13445680,,33417,2016-03-21
38025,ESTATE DR AT PROGRESS AVE (WEST INTERSECTION),-79.237892637,43.780928698,2,13445657,,33419,2016-03-21
38026,ESTATE DR AT PROGRESS AVE (EAST INTERSECTION),-79.23495859,43.781534103,2,13445576,,33421,2016-03-21
38027,HIGH MEADOW PL AT SIGNET DR,-79.53756758,43.755734759,2,13449766,,35107,2017-02-23
38028,BOROUGH DR AT TRITON RD,-79.2611327,43.773612506,2,13446635,,38197,2019-01-09
38029,BRIMLEY RD AT 180M N OF PROGRESS AVE (SUPERSTORE ENTRANCE),,,,,,33183,2016-03-08
38030,BOROUGH DR AT TOWN CENTRE CRT (NORTH INTERSECTION),-79.253549694,43.774396555,2,13446525,,37341,2018-05-23
38031,BOROUGH DR AT TOWN CENTRE CRT (WEST INTERSECTION),-79.254642501,43.772525685,2,13446766,,33431,2016-03-21
38032,BOROUGH APPROACH W AT BOROUGH DR AND BRIAN HARRISON WAY,-79.258493171,43.771703903,2,13446903,,33433,2016-03-21
38033,BOROUGH APPROACH E AT BOROUGH DR,-79.256193431,43.7721992,2,13446832,,33437,2016-03-21
38034,LAKE SHORE BLVD AT 21M E OF FORTY SECOND ST,,,,,,33501,2015-11-12
38035,PARK LAWN RD AT 175M N OF LAKE SHORE BLVD W (PX 2188),-79.4831869998522,43.6237739985557,1,13297428,2188,33549,2016-04-26
38038,EASTSIDE DR AT NORTH QUEEN ST,-79.552473882,43.619764574,2,13469872,,33983,2016-05-30
38039,FERRIS RD AT REXLEIGH DR (SOUTH INT),-79.305356874,43.700312422,2,13457933,,33987,2016-05-31
38040,JOE SHUSTER WAY AT LAIDLAW ST,,,,,,34049,2016-06-23
38041,CAMPBELL AVE AT SARNIA AVE,-79.448554225,43.662440126,2,13464885,,34107,2016-05-04
38042,ANNEKE RD AT HIGHVIEW AVE,-79.259925187,43.701138868,2,13457682,,34117,2016-05-09
38043,BRIMWOOD BLVD AT DELBURN DR,-79.27353234,43.812416109,2,13442308,,41553,2021-03-16
38044,ALFORD CRES AT SEWELLS RD,-79.213983025,43.809307551,2,13442496,,34075,2016-05-30
38046,DOVEDALE CRT AT NUGGET AVE,-79.247360168,43.796881868,2,13443713,,34071,2016-05-30
38047,MCLEVIN AVE AT PINERY TRL (EAST INTERSECTION),-79.223849396,43.807443921,2,14236856,,34073,2016-05-30
38048,3410 MIDLAND AVE,-79.285875555,43.802748097,2,13443145,,34095,2016-05-16
38049,HASLETT AVE AT NORWAY AVE,-79.305965341,43.672479308,2,13462883,,34099,2016-07-28
38050,COWAN AVE AT MELBOURNE AVE,-79.432445692,43.639692053,2,13468295,,34201,2016-08-03
38051,DON RIVER BLVD AT SHEPPARD AVE W,-79.432832885,43.756634641,2,13449422,,34157,2016-06-02
38052,GLENROY AVE AT PRINCE EDWARD DR,-79.50331595,43.643637214,2,13467928,,34185,2016-06-07
38053,CROCUS DR AT DEWEY DR AND ELLESMERE RD,-79.304457196,43.760353768,2,13448642,,34189,2016-05-16
38054,LAWRENCE AVE AT VALIA RD,-79.172258594,43.771538716,2,13446727,,34191,2016-06-01
38055,BLOOR ST W AT PEACOCK AVE,-79.565757614,43.634802598,2,13468995,,34193,2016-06-07
38056,LAKE CRES AT LAKE SHORE BLVD W,-79.490525103,43.606974412,2,13470256,,34205,2016-06-15
38057,BLOOR ST W AT ELSFIELD RD,-79.509173705,43.64784934,2,13467378,,34229,2016-10-03
38058,KENNEDY RD AT TREVERTON DR,-79.268607437,43.733814162,2,13452623,,34231,2016-06-27
38059,BIRCHMOUNT RD AT WILLOWMOUNT DR,-79.272665742,43.717566016,2,13455045,,34289,2016-09-19
38060,HUMBERVIEW RD AT JANE ST,-79.486413316,43.654008412,2,13466309,,34303,2016-10-13
38061,BROWNING AVE AT ELLERBECK ST,-79.356780884,43.681162015,2,13461480,,34291,2016-10-19
38062,BEATY AVE AT KING ST W,-79.439968779,43.636419258,2,13468648,,34307,2016-11-03
38065,BRIMORTON DR AT PAINTED POST DR,-79.221933365,43.772864577,2,13446655,,34323,2016-10-13
38066,THE QUEENSWAY AT SMITHFIELD DR,-79.485251033,43.630152339,2,13469288,,34333,2016-10-05
38067,THE QUEENSWAY AT SOUTHPORT ST,-79.471043846,43.636957845,2,13468637,,34337,2016-10-04
38068,CHURCH ST AT PINE ST,-79.510990924,43.708040629,2,13457106,,34369,2016-11-22
38069,CALEDONIA RD AT CLARKSON AVE,-79.463221668,43.697143811,2,13458790,,34373,2016-11-09
38071,ALDGATE AVE AT THE QUEENSWAY,-79.486735802,43.629837451,2,13469300,,34375,2016-10-05
38072,HUMBER BAY PARK RD E AT MARINE PARADE DR,-79.479612666,43.622515854,2,14672888,,34391,2016-10-06
38073,EASTWOOD RD AT KINGSMOUNT PARK RD,-79.310880799,43.675644374,2,13462345,,34399,2016-11-08
38074,EASTWOOD RD AT EDGEWOOD AVE,-79.315156785,43.673855548,2,13462672,,34403,2016-11-10
38075,LAWRENCE AVE W AT UNSWORTH AVE,-79.404554158,43.7246097,2,13454324,,34407,2016-09-19
38076,PARKMAN AVE AT PERTH AVE,-79.452007473,43.664530693,2,13464562,,34409,2016-11-15
38077,FRANKLIN AVE AT PARKMAN AVE,-79.45374827,43.664178518,2,13464624,,34669,2016-11-23
38079,VICTORIA AVE AT WESTON RD,-79.509462118,43.697303165,2,13458880,,34427,2016-11-10
38081,BRIAN CLIFF DR AT LAWRENCE AVE E,-79.361009743,43.734354711,2,13452755,,35073,2016-11-29
38082,RAMP SOUTH KINGSWAY SB TO THE QUEENSWAY WB,-79.474486344,43.636105868,2,13468725,,34499,2016-10-05
38083,RAMP SOUTH KINGSWAY NB TO THE QUEENWAY WB,-79.473648127,43.635574924,2,13468776,,34501,2016-10-05
38084,RAMP THE QUEENSWAY EB TO SOUTH KINGSWAY NB,-79.473493527,43.635492132,2,13468786,1932,34505,2016-10-05
38085,RAMP SOUTH KINGSWAY SB TO THE QUEENSWAY EB,-79.473327009,43.635397231,2,13468796,,34507,2016-10-05
38086,BLOOR ST W AT TREMONT RD,-79.552467215,43.63794661,2,13468642,,35623,2017-03-23
38087,BOWMAN ST AT CARLTON ST,-79.363839663,43.665407252,2,13464223,,34619,2016-11-09
38088,ALHAMBRA AVE AT INDIAN TRL,-79.453442874,43.655030194,2,13466090,,34625,2016-11-10
38089,CONSTANCE ST AT INDIAN RD,-79.454560578,43.648891877,2,13467085,,37825,2018-11-08
38090,VICTORIA PARK AVE AT WOODALE AVE,-79.28510911,43.683345616,2,13460889,,34635,2016-11-07
38091,BROWNING AVE AT CHESTER AVE,-79.353553745,43.681818885,2,13461349,,34645,2016-10-12
38093,BEECHBOROUGH AVE AT BERTRAM ST,-79.473792934,43.694575903,2,13459325,,34655,2016-12-08
38096,GATWICK AVE AT WESTLAKE AVE,-79.306430999,43.690238733,2,13459698,,34685,2016-10-12
38097,MANNING AVE AT ROBINSON ST,-79.409185446,43.647890871,2,13467136,,34687,2016-12-05
38098,SOUTHILL DR AT THE DONWAY W,-79.345729173,43.732111441,2,13453056,,34689,2016-12-14
38106,HILL GARDEN RD AT SCARLETT RD (PX 2385),-79.5209489956454,43.6961670017144,2,13459130,2385,35019,2016-11-29
38112,GREENCREST CRCT & HOLMFIRTH TER,-79.222838408,43.759267652,2,13448626,,35315,2017-01-24
38114,BLOOR ST W AT KENNEDY AVE,-79.475181208,43.651362835,2,13466719,,35067,2017-01-12
38115,DORIS AVE AT HOLMES AVE,,,,,,35755,2017-01-24
38117,EGLINTON AVE W AT MAYFAIR AVE,-79.422092482,43.701737254,2,13457970,,35713,2017-02-01
38118,DANFORTH AVE AT SNEATH AVE,-79.285844861,43.691776093,2,13459349,,35541,2017-02-06
38119,LAWSON RD AT OLD SWEATS LANE,,,,,,35075,2017-02-14
38120,EDITH DR AT MONTGOMERY AVE,-79.403803809,43.708595555,2,13456820,,35269,2017-02-15
38121,EDITH DR AT HELENDALE AVE,-79.403652988,43.708091366,2,13456886,,35267,2017-02-15
38122,DOVERCOURT RD AT HUMBERT ST,-79.423146004,43.645362887,2,13467582,,35101,2017-02-22
38123,DORIS AVE AT NORTHTOWN WAY,-79.41283506,43.775504524,2,14129762,,35109,2017-02-22
38124,ANTLER ST AT CAMPBELL AVE,-79.449304734,43.66417246,2,13464620,,35111,2017-02-21
38125,FREELAND ST AT QUEENS QUAY E,-79.37306563,43.642480881,2,13467854,,35115,2017-02-23
38126,JUDY SGRO AVE AT TORBARRIE RD,,,,,,38391,2019-02-21
38127,GOLDCREST BLVD AT LAWRENCE AVE W,-79.491870543,43.705460818,2,13457506,,37851,2018-10-31
38128,DUFFERIN ST AT GLENGROVE AVE,-79.45367077,43.709062202,2,13456849,2471,35137,2017-02-15
38129,CANNING AVE AT PAPE AVE,-79.346126019,43.682349053,2,13461234,,35139,2017-02-22
38130,ROSELAWN AVE AT ROSEWELL AVE,-79.404696569,43.709788967,2,13456619,,35263,2003-07-09
38136,BLUEBERRY DR AT HUNTINGWOOD DR,-79.265357749,43.798130527,2,13443600,,35455,2017-02-27
38138,LINSMORE CRES AT MEMORIAL PARK AVE (WEST INT),-79.333453445,43.691033923,2,13459605,,35471,2017-02-22
38140,BRIDGEPOINT DR AT BROADVIEW AVE,,,,,,36553,2018-01-24
38141,DUFFERIN ST AT STONEHOUSE CRES,-79.430628702,43.647475953,2,13467258,,36311,2017-10-25
38142,DUFFERIN ST AT WATERLOO AVE,-79.429845773,43.645473569,2,13467580,,39433,2019-06-12
38143,ESTHER LORRIE DR AT KIPLING AVE,-79.576394845,43.731666976,2,13453618,,35473,2017-03-02
38144,DANFORTH RD AT MARSH RD,-79.26289773,43.711530794,2,13455993,,35489,2017-03-08
38145,ST JOSEPH ST AT YONGE ST,-79.385051754,43.666063663,2,13464163,,35487,2017-03-09
38146,EGLINTON AVE E AT HUNTINGTON AVE,-79.255609315,43.735074481,2,13452383,,35491,2017-03-06
38147,POPLAR PLAINS CRES AT POPLAR PLAINS RD,-79.403011957,43.679520411,2,13461888,,35497,2017-03-06
38148,COLUMBUS AVE AT SORAUREN AVE,-79.445098283,43.650487072,2,13466790,,35513,2017-03-06
38151,BROADVIEW AVE AT FERNWOOD GNDS,-79.355866284,43.691944094,2,13459492,,42313,2021-08-19
38152,BROADVIEW AVE AT WOODVILLE AVE,-79.355518412,43.691152198,2,13459657,,35547,2017-02-02
38153,O CONNOR DR 55M WEST OF BEECHWOOD CRES (#2 O CONNOR DR),-79.35574053,43.692158272,2,13459451,,40537,2020-08-28
38154,BLOOR ST W AT LEAVENWORTH CRES AND RENFORTH DR,-79.56365487,43.635305803,2,13468937,,35577,2017-03-06
38155,CHRISTIE ST AT ESSEX ST,-79.420292193,43.668338938,2,13463865,,35585,2017-03-06
38156,BATHURST ST AT LANE 40M N OF ST CLAIR AVE (W OF BATHURST ST),-79.418487069,43.683629486,2,14015919,,35727,2017-03-09
38157,KENDAL AVE AT SPADINA RD,-79.405305117,43.670308701,2,13463466,,35595,2017-03-09
38158,CARLTON ST AT HOMEWOOD AVE,-79.374349274,43.66291663,2,13464644,,35639,2017-03-29
38160,FULTON AVE AT PAPE AVE,-79.346784488,43.684030298,2,13460920,,35611,2017-03-20
38161,DAILING GT AT MILNER AVE,-79.22969211,43.791155734,2,13444371,,35617,2017-03-20
38162,GUILDCREST DR AT KINGSTON RD AND SAUNDERS RD,-79.207640791,43.747861542,2,13450255,,35621,2017-03-28
38163,BRUNELLO GATE AT MARTIN GROVE RD,-79.601662581,43.755998533,2,13449853,,35625,2017-03-27
38164,BAY ST AT GRENVILLE ST,-79.386099101,43.661563716,2,13464889,2491,35627,2017-03-28
38165,BATHURST ST AT YORKVIEW DR,-79.442608662,43.772315338,2,13447197,,35629,2017-03-29
38168,MILNER AVE AT SCUNTHROPE RD.,-79.240110959,43.788869372,2,13444674,2394,38967,2019-07-22
38169,HARWOOD RD. AT MANOR RD. E,-79.386251549,43.704772048,2,13457371,,35635,2017-03-27
38170,ANDREW AVE AT ST CLAIR AVE E,-79.24460339,43.720198196,2,13454594,,35649,2017-04-04
38171,GAILONG CRES AT PARKWOODS VILLAGE DR,-79.32092419,43.759365204,2,13448812,,35651,2017-04-03
38172,BLOOR ST W AT LOTHIAN AVE,-79.521167371,43.645196819,2,13467759,2531,35653,2017-04-04
38174,AVENUE RD AT BURNABY BLVD,-79.409031857,43.705363952,2,13457318,,35701,2017-04-06
38175,AVENUE RD AT GLENVIEW AVE,-79.41447933,43.717875438,2,13455323,,35685,2017-04-06
38176,MARKHAM RD AT ROSEBANK DR,-79.237823338,43.791511788,2,13503834,,35695,2017-04-05
38196,BOTANY HILL RD AT ORTON PARK RD AND SLAN AVE,-79.210777335,43.776278437,2,13446189,,35711,2017-03-21
38197,DONLANDS AVE AT FIELDING AVE,-79.337999251,43.682103031,2,13461258,,35715,2017-04-19
38199,BILLY BISHOP WAY AT 400M E OF DUFFERIN ST (COSTCO DRIVEWAY),-79.4521101395396,43.730896131119,1,14673935,,35725,2017-04-12
38200,BROCK AVE AT DELANEY CRES,-79.43436565,43.646629566,2,13467418,,35729,2017-03-23
38202,DUNDAS ST W AT WATKINSON AVE,-79.460269635,43.664963963,2,13464519,,35739,2017-04-05
